item_id,item_fea1,item_fea2,item_fea3,item_fea4,item_fea5,item_fea6,item_fea7,item_fea8,item_fea9,item_desc
18686372,83,88,28,0,0,0,29,17,8,4012 2634 2567 4987 1978 4971 3094 3155 2739 774 1674 1234 856 4688 1242 1779 4459 2230 1339 3438 2087 2226 3440 856 4688 2586 3443 1674 1242 932 4459 1620 856 774 4010 944 4806 2832 3631 2072 5036 774 1382 2072 4971 2323 3740 2172 3072 3243 4459 3971 856 1340 4921 1473 4971 774 2276 3906 4835 1575 774 1480 4399 3999 2172 4459 2957 4639 3835 3185 44
48795058,84,89,28,0,0,0,29,17,8,4012 2634 2567 4987 1978 4971 3094 3155 2739 774 1674 1234 856 4688 1242 1779 4459 2230 1339 3438 2087 2226 3440 856 4688 2586 3441 3189 4971 774 1230 1674 1242 932 4459 1620 856 774 4010 944 4806 2832 4065 2072 4458 4416 932 4459 1339 856 4836 4921 1473 4971 4064 3101 4050 1575 774 2076 3999 2172 4459 2957 4639 3835 3185 43
91856362,84,89,28,1,1,6,29,17,8,4012 2634 2567 4987 1978 4971 3094 3155 2739 774 1674 1234 856 4688 1242 1779 4459 2230 1339 3438 2087 2226 3440 856 4688 2586 3441 3189 4971 774 1230 1674 1242 932 4459 1620 856 774 4010 944 4806 2832 4065 2072 4458 4416 932 4459 1339 856 4836 4921 1473 4971 4064 3101 4050 1575 774 2076 3999 2172 4459 2957 4639 3835 3185 43
62177941,84,89,28,1,1,3,29,17,8,4012 2634 2567 4987 1978 4971 3094 3155 2739 774 1674 1234 856 4688 1242 1779 4459 2230 1339 3438 2087 2226 3440 856 4688 2586 3441 3189 4971 774 1230 1674 1242 932 4459 1620 856 774 4010 944 4806 2832 4065 2072 4458 4416 932 4459 1339 856 4836 4921 1473 4971 4064 3101 4050 1575 774 2076 3999 2172 4459 2957 4639 3835 3185 43
83191999,84,89,28,0,0,7,29,17,8,4012 2634 2567 4987 1978 4971 3094 3155 2739 774 1674 1234 856 4688 1242 1779 4459 2230 1339 3438 2087 2226 3440 856 4688 2586 3441 3189 4971 774 1230 1674 1242 932 4459 1620 856 774 4010 944 4806 2832 4065 2072 4458 4416 932 4459 1339 856 4836 4921 1473 4971 4064 3101 4050 1575 774 2076 3999 2172 4459 2957 4639 3835 3185 43
27015563,85,90,3,0,0,0,18,10,0,2488 2784 2567 4303 3699 2649 4971 854 1868 4841
78514096,86,91,9,0,0,0,9,2,2,2048 4129 2567 774 4132 1552 1069
66893090,86,91,9,8,8,0,9,2,2,2048 4129 2567 774 4132 1552 1069
71688031,87,92,6,0,0,7,30,18,9,3576 2661 2567 774 1552 1067 4971 774 4064 4939 3119 856 379 4054
66855116,87,92,6,11,11,11,30,18,9,3576 2661 2567 774 1552 1067 4971 774 4064 4939 3119 856 379 4054
80862017,87,92,6,7,7,7,30,18,9,3576 2661 2567 774 1552 1067 4971 774 4064 4939 3119 856 379 4054
23017116,87,92,6,11,11,0,30,18,9,3576 2661 2567 774 1552 1067 4971 774 4064 4939 3119 856 379 4054
59673014,88,93,8,5,5,7,7,6,0,2873 1094 2567 3699 3216 1552 2649 4971 3702 932 4459 1620 856 3513 932 4459 4577 856 1605
73544411,88,93,8,5,5,8,7,6,0,2873 1094 2567 3699 3216 1552 2649 4971 3702 932 4459 1620 856 3513 932 4459 4577 856 1605
84614257,89,94,10,12,12,11,31,3,7,872 2646 2567 4867 4269 1691 4971 1991 2226 3441 3618 944 3440 856 4413 2789 4929 2649 3702 932 4459 4835 2172 1041 2074
61673574,89,94,10,12,12,11,31,3,7,872 2646 2567 4867 4269 1691 4971 1991 2226 3441 3618 944 3440 856 4413 2789 4929 2649 3702 932 4459 4835 2172 1041 2074
57403303,89,94,10,12,12,26,31,3,7,872 2646 2567 4867 4269 1691 4971 1991 2226 3441 3618 944 3440 856 4413 2789 4929 2649 3702 932 4459 4835 2172 1041 2074
39412312,89,94,10,12,12,11,31,3,7,872 2646 2567 4867 4269 1691 4971 1991 2226 3441 3618 944 3440 856 4413 2789 4929 2649 3702 932 4459 4835 2172 1041 2074
10408021,90,95,2,0,0,0,2,2,2,2048 4542 4971 1946 4147 2172 774 2344 4654
28839600,90,95,2,0,0,6,2,2,2,2048 4542 4971 1946 4147 2172 774 2344 4654
92145428,91,96,29,12,12,26,32,14,10,557 2693 3963 2567 4867 1691 4971 2415 1718 774 3631 4835 856 1224 2146
46421753,92,97,2,0,0,0,2,2,2,3579 4542 4458 2815 856 3902 4971 854 1868 4841 674 1690
14312278,93,98,10,0,0,0,33,16,11,2646 2567 4868 4269 1691 4971 2415 1718 774 3631 4836 2226 856 944 3440 856 4029 2789
52783703,93,99,10,2,2,10,33,16,11,2646 2567 4868 4269 1691 4971 2415 1718 774 3631 4836 2226 856 944 3440 856 4029 2789
25464772,93,99,10,0,0,19,33,16,11,2646 2567 4868 4269 1691 4971 2415 1718 774 3631 4836 2226 856 944 3440 856 4029 2789
57451763,94,100,30,7,7,0,17,11,6,2239 2830 1049 1123 4971 774 2909 4835 856 1640 3843 932 4459 3994
75358705,95,101,1,0,0,0,1,1,1,3579 1146 2567 3000 4971 4719 3067 3256 1628 2172 774 2748 1214 856 2237 1396 808 3968 4258 856 774 2526 2006 932 4459 948
28741624,95,101,1,0,0,1,1,1,1,3579 1146 2567 3000 4971 4719 3067 3256 1628 2172 774 2748 1214 856 2237 1396 808 3968 4258 856 774 2526 2006 932 4459 948
99805553,95,101,1,0,0,2,1,1,1,3579 1146 2567 3000 4971 4719 3067 3256 1628 2172 774 2748 1214 856 2237 1396 808 3968 4258 856 774 2526 2006 932 4459 948
18939700,95,101,1,0,0,9,1,1,1,3579 1146 2567 3000 4971 4719 3067 3256 1628 2172 774 2748 1214 856 2237 1396 808 3968 4258 856 774 2526 2006 932 4459 948
11432688,95,101,1,0,0,9,1,1,1,3579 1146 2567 3000 4971 4719 3067 3256 1628 2172 774 2748 1214 856 2237 1396 808 3968 4258 856 774 2526 2006 932 4459 948
96725153,96,102,9,5,5,0,19,5,4,4168 4129 2567 1996 2246 5005 4971 4808 2510 3843 3243 4459 2031 4459 3467 1515 3171 4459 4129 2626 3624
79922626,96,102,9,5,5,19,19,5,4,4168 4129 2567 1996 2246 5005 4971 4808 2510 3843 3243 4459 2031 4459 3467 1515 3171 4459 4129 2626 3624
60796613,96,102,9,5,5,0,19,5,4,4168 4129 2567 1996 2246 5005 4971 4808 2510 3843 3243 4459 2031 4459 3467 1515 3171 4459 4129 2626 3624
61586437,96,102,9,5,5,1,19,5,4,4168 4129 2567 1996 2246 5005 4971 4808 2510 3843 3243 4459 2031 4459 3467 1515 3171 4459 4129 2626 3624
47327619,96,102,9,13,13,7,19,5,4,4168 4129 2567 1996 2246 5005 4971 4808 2510 3843 3243 4459 2031 4459 3467 1515 3171 4459 4129 2626 3624
25695422,97,103,23,2,2,7,7,6,0,3954 1800 2567 4132 3216 1552 2653
97257509,98,104,31,9,9,6,34,16,3,1282 2567 4366 1978 4971 774 2830 2517 1721 5024 932 4459 2226 856 3981 3443 3699 1620 856 774 3612 2461
11095970,98,104,31,0,0,21,34,16,3,1282 2567 4366 1978 4971 774 2830 2517 1721 5024 932 4459 2226 856 3981 3443 3699 1620 856 774 3612 2461
53824073,99,105,26,2,2,7,7,6,0,3954 2470 3943 2567 3216 1552 2649 4971 3513 932 4459 4581
19675392,100,106,10,9,9,0,33,16,11,2917 4638 2567 4868 4343 4680 4971 2226 856 944 3440 856 4029 2789
16281068,100,106,10,9,9,3,33,16,11,2917 4638 2567 4868 4343 4680 4971 2226 856 944 3440 856 4029 2789
76627389,101,107,9,0,0,12,35,7,2,2048 4604 4129 4971 1674 1870 932 4459 4581
30533360,102,108,0,0,0,0,8,5,3,3764 4816 4577 2567 1997 1175 2246 1978 4971 3629 1717 932 4459 948
57198056,103,107,9,11,11,1,36,7,2,2048 4604 4129 4971 1674 1868 2714 932 4459 4581
48401282,104,109,10,0,0,0,31,3,7,4638 2567 4868 4343 4680 4971 1991 2226 3441 3618 944 3440 856 4029 2789 2909 3699 3840 932 4459 4841
70281309,104,109,10,0,0,21,31,3,7,4638 2567 4868 4343 4680 4971 1991 2226 3441 3618 944 3440 856 4029 2789 2909 3699 3840 932 4459 4841
39835065,104,109,10,0,0,7,31,3,7,4638 2567 4868 4343 4680 4971 1991 2226 3441 3618 944 3440 856 4029 2789 2909 3699 3840 932 4459 4841
18175416,105,110,26,0,0,29,21,12,0,3462 3943 2567 3216 1552 2649 4971 774 3699 1456 856 1224 3402
77878408,106,111,26,0,0,1,37,12,0,3954 3462 3943 2567 3216 1552 2649 4971 774 3699 1456 856 1224 3402
37537671,106,111,26,0,0,7,37,12,0,3954 3462 3943 2567 3216 1552 2649 4971 774 3699 1456 856 1224 3402
46229651,106,111,26,0,0,13,37,12,0,3954 3462 3943 2567 3216 1552 2649 4971 774 3699 1456 856 1224 3402
45821773,107,112,9,0,0,0,14,2,2,3896 4129 2567 4481 1552 2649 4971 774 4001 4628 926 4459 2447
62629963,107,112,9,0,0,2,14,2,2,3896 4129 2567 4481 1552 2649 4971 774 4001 4628 926 4459 2447
68059223,108,113,2,0,0,0,2,2,2,3963 2567 4132 2246 1978 4458 1859 3634 1092 2440 4555 2455 5013 2936 774 1479 4434 4459 3963 2423 774 3819 1855 3185 4459 4653 2497 856 4480 713 1690
32943019,108,113,2,0,0,8,2,2,2,3963 2567 4132 2246 1978 4458 1859 3634 1092 2440 4555 2455 5013 2936 774 1479 4434 4459 3963 2423 774 3819 1855 3185 4459 4653 2497 856 4480 713 1690
64644737,109,114,9,0,0,0,14,2,2,3896 4129 2567 4481 1552 2649 4971 1870 932 4459 4577 4555 2502 4461 2567 3399
87289071,109,114,9,0,0,2,14,2,2,3896 4129 2567 4481 1552 2649 4971 1870 932 4459 4577 4555 2502 4461 2567 3399
68723668,109,114,9,2,2,2,9,2,2,3896 4129 2567 4481 1552 2649 4971 1870 932 4459 4577 4555 2502 4461 2567 3399
20703603,110,115,9,0,0,0,14,2,2,2826 4737 2837 4129 2567 1996 2246 1978 4971 3639 932 4459 4560 856 2450
69535070,110,115,9,0,0,1,14,2,2,2826 4737 2837 4129 2567 1996 2246 1978 4971 3639 932 4459 4560 856 2450
13021843,110,115,9,0,0,7,9,2,2,2826 4737 2837 4129 2567 1996 2246 1978 4971 3639 932 4459 4560 856 2450
70013917,110,115,9,0,0,28,9,2,2,2826 4737 2837 4129 2567 1996 2246 1978 4971 3639 932 4459 4560 856 2450
31772505,111,116,24,0,0,0,24,4,4,4325 4971 3406 2189 856 4549 2801 4770
88495133,111,116,24,0,0,8,24,4,4,4325 4971 3406 2189 856 4549 2801 4770
94893756,111,116,24,3,3,21,24,4,4,4325 4971 3406 2189 856 4549 2801 4770
92115049,112,117,24,0,0,0,24,4,4,4325 4971 3406 2189 856 4769 4549 2801
48626778,112,117,24,0,0,8,24,4,4,4325 4971 3406 2189 856 4769 4549 2801
88491602,112,117,24,2,2,9,24,4,4,4325 4971 3406 2189 856 4769 4549 2801
24296168,112,117,24,1,1,2,24,4,4,4325 4971 3406 2189 856 4769 4549 2801
10366321,113,118,24,0,0,9,24,4,4,4325 4971 3406 856 2990 2189 856 4550 4768 2801
67384265,113,118,24,0,0,0,24,4,4,4325 4971 3406 856 2990 2189 856 4550 4768 2801
70583725,113,118,24,0,0,28,24,4,4,4325 4971 3406 856 2990 2189 856 4550 4768 2801
40567757,114,119,24,0,0,9,24,4,4,4325 4971 3406 2190 2990 1716 856 4550 4768 2801
64911468,114,119,24,0,0,5,24,4,4,4325 4971 3406 2190 2990 1716 856 4550 4768 2801
60399033,115,120,23,2,2,12,7,6,0,2873 1800 2567 4133 3316 3216 1552 2653
77095446,115,121,23,2,2,18,7,6,0,2873 1800 2567 4133 3316 3216 1552 2653
82343350,116,122,3,0,0,0,10,7,0,379 2784 2567 3216 1552 2649 4971 854 1868 4841
56115968,116,122,3,2,2,0,10,7,0,379 2784 2567 3216 1552 2649 4971 854 1868 4841
97769592,117,123,32,0,0,0,38,1,1,3911 1048 2567 3000 4971 774 2481 4836 2830 2354 2878 2787 856 2751 1853 2817 3911 1855 3185 4459 4836 1207 856 2499
31089880,117,124,32,0,0,2,38,1,1,3911 1048 2567 3000 4971 774 2481 4836 2830 2354 2878 2787 856 2751 1853 2817 3911 1855 3185 4459 4836 1207 856 2499
16289563,117,123,32,0,0,9,38,1,1,3911 1048 2567 3000 4971 774 2481 4836 2830 2354 2878 2787 856 2751 1853 2817 3911 1855 3185 4459 4836 1207 856 2499
83554230,117,124,32,0,0,9,38,1,1,3911 1048 2567 3000 4971 774 2481 4836 2830 2354 2878 2787 856 2751 1853 2817 3911 1855 3185 4459 4836 1207 856 2499
79529314,117,123,32,0,0,8,38,1,1,3911 1048 2567 3000 4971 774 2481 4836 2830 2354 2878 2787 856 2751 1853 2817 3911 1855 3185 4459 4836 1207 856 2499
27783207,118,125,33,0,0,0,39,5,5,4137 2634 2567 4879 2246 1981 2516 4971 854 1865 1795 856 4092 3322 856 774 5024 1779 4459 2226 4971 774 1350 2351 1339 3437 4971 774 5024 856 1830 3237 3185 4459 2599 5029 3981 3441 1870 932 4459 1620 856 854 1865 1795 932 4459 2461 4466 2106 2602 4016 3171 1339 3437 909 127 1439
30032772,118,125,33,0,0,0,39,5,5,4137 2634 2567 4879 2246 1981 2516 4971 854 1865 1795 856 4092 3322 856 774 5024 1779 4459 2226 4971 774 1350 2351 1339 3437 4971 774 5024 856 1830 3237 3185 4459 2599 5029 3981 3441 1870 932 4459 1620 856 854 1865 1795 932 4459 2461 4466 2106 2602 4016 3171 1339 3437 909 127 1439
68563262,118,125,33,0,0,17,39,5,5,4137 2634 2567 4879 2246 1981 2516 4971 854 1865 1795 856 4092 3322 856 774 5024 1779 4459 2226 4971 774 1350 2351 1339 3437 4971 774 5024 856 1830 3237 3185 4459 2599 5029 3981 3441 1870 932 4459 1620 856 854 1865 1795 932 4459 2461 4466 2106 2602 4016 3171 1339 3437 909 127 1439
93702010,118,125,33,2,2,0,39,5,5,4137 2634 2567 4879 2246 1981 2516 4971 854 1865 1795 856 4092 3322 856 774 5024 1779 4459 2226 4971 774 1350 2351 1339 3437 4971 774 5024 856 1830 3237 3185 4459 2599 5029 3981 3441 1870 932 4459 1620 856 854 1865 1795 932 4459 2461 4466 2106 2602 4016 3171 1339 3437 909 127 1439
16566687,119,126,34,14,14,26,40,13,12,3943 2567 774 1552 4898 4971 774 1227 1457 1382 2226 856 5010 932 4459 948 3199 1339 3438 3951 4050 4971 3885 4667 856 774 3754 2461 3631 2072 5036 774 1382 2072 4971 2323 3740 2172 3072 856 774 2276 4413 4835 4555 1573 774 1480 4399 3999
88327564,120,127,7,15,15,7,10,7,0,2873 4583 2567 774 4132 1552 1069
96954336,120,127,7,6,6,1,10,7,0,2873 4583 2567 774 4132 1552 1069
13318319,121,128,2,0,0,0,35,7,2,4481 4542 4971 854 1868 4841
90508044,121,128,2,0,0,1,35,7,2,4481 4542 4971 854 1868 4841
96155327,121,128,2,0,0,12,35,7,2,4481 4542 4971 854 1868 4841
14029877,121,128,2,0,0,0,35,7,2,4481 4542 4971 854 1868 4841
12153503,121,128,2,0,0,12,35,7,2,4481 4542 4971 854 1868 4841
51221507,122,129,2,11,11,0,36,7,2,2048 4542 4971 854 1868 4841
37172498,122,129,2,11,11,0,36,7,2,2048 4542 4971 854 1868 4841
59583372,123,130,2,0,0,0,36,7,2,4542 2567 774 4133 1248 1552 1067 4971 854 1868 4841
89561705,123,131,2,0,0,6,36,7,2,4542 2567 774 4133 1248 1552 1067 4971 854 1868 4841
20437243,124,132,35,0,0,0,19,5,4,1265 2567 4808 2982 4971 854 808 3406 2000 932 4459 948 2832
26124323,125,133,31,0,0,3,7,6,0,1282 2567 4132 3216 1552 4366 1978 4971 774 4195 1457 3513 1779 4459 2227 856 3702 926 4459 3120 1620 856 2461 4132 1195 2602
11068784,125,133,31,0,0,18,7,6,0,1282 2567 4132 3216 1552 4366 1978 4971 774 4195 1457 3513 1779 4459 2227 856 3702 926 4459 3120 1620 856 2461 4132 1195 2602
16105975,125,134,31,0,0,7,7,6,0,1282 2567 4132 3216 1552 4366 1978 4971 774 4195 1457 3513 1779 4459 2227 856 3702 926 4459 3120 1620 856 2461 4132 1195 2602
54313441,126,135,2,11,11,12,35,7,2,4542 2567 774 4133 2048 1552 1067 4971 854 1868 4841
72906114,126,135,2,0,0,0,35,7,2,4542 2567 774 4133 2048 1552 1067 4971 854 1868 4841
56716157,126,135,2,0,0,25,35,7,2,4542 2567 774 4133 2048 1552 1067 4971 854 1868 4841
73096498,127,136,2,0,0,1,35,7,2,3451 4542 2567 774 4132 1552 1067 4971 854 1868 4841
69526563,127,137,2,0,0,1,35,7,2,3451 4542 2567 774 4132 1552 1067 4971 854 1868 4841
99178192,127,138,2,0,0,1,35,7,2,3451 4542 2567 774 4132 1552 1067 4971 854 1868 4841
86311475,127,138,2,0,0,12,35,7,2,3451 4542 2567 774 4132 1552 1067 4971 854 1868 4841
26302711,127,139,2,0,0,12,35,7,2,3451 4542 2567 774 4132 1552 1067 4971 854 1868 4841
33066326,128,140,27,0,0,0,27,4,4,1832 4971 3406 1010 856 4425 2794 708 1439
58576789,128,140,27,0,0,30,27,4,4,1832 4971 3406 1010 856 4425 2794 708 1439
24108112,129,141,19,0,0,0,26,15,4,2419 2567 774 4132 1760 2702
75491123,130,142,2,0,0,0,36,7,2,4481 4542 4971 854 1868 4841
72176241,130,142,2,0,0,1,36,7,2,4481 4542 4971 854 1868 4841
77488613,130,142,2,0,0,8,36,7,2,4481 4542 4971 854 1868 4841
83166448,130,143,2,0,0,7,36,7,2,4481 4542 4971 854 1868 4841
64047202,131,144,2,0,0,0,35,7,2,4542 2567 774 4133 2046 2700 4971 854 1868 4841
59693492,131,145,2,0,0,12,35,7,2,4542 2567 774 4133 2046 2700 4971 854 1868 4841
43167850,131,145,2,0,0,7,35,7,2,4542 2567 774 4133 2046 2700 4971 854 1868 4841
26582532,131,146,2,0,0,6,35,7,2,4542 2567 774 4133 2046 2700 4971 854 1868 4841
12905305,131,145,2,0,0,25,35,7,2,4542 2567 774 4133 2046 2700 4971 854 1868 4841
62201490,131,147,2,0,0,6,35,7,2,4542 2567 774 4133 2046 2700 4971 854 1868 4841
36346825,131,146,2,0,0,0,35,7,2,4542 2567 774 4133 2046 2700 4971 854 1868 4841
16219411,131,146,2,0,0,12,35,7,2,4542 2567 774 4133 2046 2700 4971 854 1868 4841
21351694,131,144,2,0,0,1,35,7,2,4542 2567 774 4133 2046 2700 4971 854 1868 4841
41213921,131,144,2,0,0,10,35,7,2,4542 2567 774 4133 2046 2700 4971 854 1868 4841
51692894,132,148,2,0,0,0,36,7,2,2048 4542 4971 854 1868 4841
38824304,132,149,2,0,0,7,36,7,2,2048 4542 4971 854 1868 4841
57561464,132,150,2,1,1,6,36,7,2,2048 4542 4971 854 1868 4841
28673413,132,150,2,0,0,1,36,7,2,2048 4542 4971 854 1868 4841
36428343,132,151,2,0,0,19,36,7,2,2048 4542 4971 854 1868 4841
53548150,132,150,2,0,0,1,36,7,2,2048 4542 4971 854 1868 4841
50831236,132,148,2,0,0,6,36,7,2,2048 4542 4971 854 1868 4841
86079989,133,152,36,0,0,0,3,19,3,2276 2094 4577 2567 4132 4818 2649 4971 3951 4050 856 774 3754 2461
59082535,133,152,36,0,0,1,3,19,3,2276 2094 4577 2567 4132 4818 2649 4971 3951 4050 856 774 3754 2461
66928570,133,152,26,5,5,1,3,19,3,2276 2094 4577 2567 4132 4818 2649 4971 3951 4050 856 774 3754 2461
15541500,133,153,26,6,6,1,3,19,3,2276 2094 4577 2567 4132 4818 2649 4971 3951 4050 856 774 3754 2461
34594489,133,152,26,0,0,21,3,19,3,2276 2094 4577 2567 4132 4818 2649 4971 3951 4050 856 774 3754 2461
23919584,134,154,10,0,0,0,31,3,7,3912 2646 2567 4867 1691 4971 4429 4269 4458 2507 2567 856 3909 4459 2498 4478 856 3836 4923 2676 4459 2646 2567 3905 1991 2226 3441 3618 944 3440 856 4029 2789 4929 3702 932 4459 4835 2172 3214 1478
96036215,135,155,35,0,0,0,26,15,4,1265 4971 854 808 2990 2000 932 4459 948
89307412,136,156,14,0,0,25,13,4,4,2364 4971 2763 856 2130 905
41756127,136,156,14,0,0,22,13,4,4,2364 4971 2763 856 2130 905
18301592,137,157,37,2,2,3,20,7,1,1805 2326 2567 4133 3316 2106 4971 774 2517 3981 3440 856 4513 1033 932 4459 4841
92409197,137,157,37,2,2,6,20,7,1,1805 2326 2567 4133 3316 2106 4971 774 2517 3981 3440 856 4513 1033 932 4459 4841
19344210,137,157,37,15,15,7,20,7,1,1805 2326 2567 4133 3316 2106 4971 774 2517 3981 3440 856 4513 1033 932 4459 4841
57502864,137,157,37,15,15,5,20,7,1,1805 2326 2567 4133 3316 2106 4971 774 2517 3981 3440 856 4513 1033 932 4459 4841
95927760,137,157,37,15,15,12,20,7,1,1805 2326 2567 4133 3316 2106 4971 774 2517 3981 3440 856 4513 1033 932 4459 4841
30314184,138,158,3,0,0,0,2,2,2,2116 4542 4971 854 1868 4841
28286036,139,159,2,2,2,0,2,2,2,4453 4542 4971 854 1868 4841
55331258,139,159,2,1,1,0,2,2,2,4453 4542 4971 854 1868 4841
39716148,139,159,2,0,0,8,2,2,2,4453 4542 4971 854 1868 4841
34867410,139,159,3,1,1,8,2,2,2,4453 4542 4971 854 1868 4841
21636102,140,160,10,12,12,26,31,19,7,557 2646 2567 1820 4343 1691 4971 774 2481 4835 856 4029 2789
82654689,141,161,23,0,0,31,0,0,0,4255 2649 1800 4971 854 1868 4841 2586 4577 4971 1870 932 4459 4581
10005176,142,162,25,1,1,10,41,20,4,2307 2567 774 2048 4977 1067 4971 774 4485 2840
29641474,142,162,25,0,0,0,41,20,4,2307 2567 774 2048 4977 1067 4971 774 4485 2840
63007629,143,163,10,12,12,3,31,3,7,2646 2567 4867 4269 1691 4971 1991 2226 3441 3618 944 3440 856 4029 2789 4929 3702 932 4459 4835 2172 3214 1478
50889897,143,164,10,12,12,26,31,3,7,2646 2567 4867 4269 1691 4971 1991 2226 3441 3618 944 3440 856 4029 2789 4929 3702 932 4459 4835 2172 3214 1478
63009955,143,164,10,12,12,7,31,3,7,2646 2567 4867 4269 1691 4971 1991 2226 3441 3618 944 3440 856 4029 2789 4929 3702 932 4459 4835 2172 3214 1478
78387554,143,163,10,12,12,1,31,3,7,2646 2567 4867 4269 1691 4971 1991 2226 3441 3618 944 3440 856 4029 2789 4929 3702 932 4459 4835 2172 3214 1478
70352965,143,164,10,12,12,7,31,3,7,2646 2567 4867 4269 1691 4971 1991 2226 3441 3618 944 3440 856 4029 2789 4929 3702 932 4459 4835 2172 3214 1478
14378067,143,163,10,12,12,11,31,3,7,2646 2567 4867 4269 1691 4971 1991 2226 3441 3618 944 3440 856 4029 2789 4929 3702 932 4459 4835 2172 3214 1478
66844155,143,164,10,12,12,3,31,3,7,2646 2567 4867 4269 1691 4971 1991 2226 3441 3618 944 3440 856 4029 2789 4929 3702 932 4459 4835 2172 3214 1478
47367775,143,164,10,12,12,26,31,3,7,2646 2567 4867 4269 1691 4971 1991 2226 3441 3618 944 3440 856 4029 2789 4929 3702 932 4459 4835 2172 3214 1478
13153416,143,164,10,12,12,7,31,3,7,2646 2567 4867 4269 1691 4971 1991 2226 3441 3618 944 3440 856 4029 2789 4929 3702 932 4459 4835 2172 3214 1478
27863131,144,165,25,0,0,0,41,20,4,2057 2307 2567 774 4133 2046 2702
48597215,145,166,25,0,0,0,41,20,4,2048 2307 4971 4591 2959 3185 4459 4503 2578 856 3006 2056
56933560,146,167,33,0,0,0,42,16,5,1762 1442 2567 4132 1978 4971 4929 3915 2738 856 1497 3513 1779 4459 2230 3189 2586 3438 774 4382 932 4459 944 856 854 930 2461 2832
84727982,146,167,33,0,0,0,42,16,5,1762 1442 2567 4132 1978 4971 4929 3915 2738 856 1497 3513 1779 4459 2230 3189 2586 3438 774 4382 932 4459 944 856 854 930 2461 2832
14788670,146,167,33,0,0,3,42,16,5,1762 1442 2567 4132 1978 4971 4929 3915 2738 856 1497 3513 1779 4459 2230 3189 2586 3438 774 4382 932 4459 944 856 854 930 2461 2832
52144452,146,167,33,0,0,19,42,16,5,1762 1442 2567 4132 1978 4971 4929 3915 2738 856 1497 3513 1779 4459 2230 3189 2586 3438 774 4382 932 4459 944 856 854 930 2461 2832
72089746,147,168,1,0,0,0,43,1,1,3160 1146 2567 4132 3000 4971 3207 1555 1628 4971 4147 2172 3160 3267 808 3968 4258 856 774 2006 932 4459 948
87644351,148,169,9,0,0,0,44,21,2,2048 4131
75473124,148,170,9,1,1,0,44,21,2,2048 4131
98469780,148,169,9,1,1,3,44,21,2,2048 4131
35483914,148,170,9,1,1,7,44,21,2,2048 4131
67053908,149,171,14,2,2,21,13,4,4,4929 2364 2567 3316 2649 4971 774 4685 1713
64698678,149,171,14,5,5,7,13,4,4,4929 2364 2567 3316 2649 4971 774 4685 1713
58835190,150,172,23,12,12,26,45,22,13,2870 4243 3943 2567 4132 4439 2925 1691 4971 774 1456 856 1242 1779 4459 2230 1339 3440 4971 774 3422 856 2869 4050 4971 1232 1623
44571089,150,172,23,12,12,29,45,22,13,2870 4243 3943 2567 4132 4439 2925 1691 4971 774 1456 856 1242 1779 4459 2230 1339 3440 4971 774 3422 856 2869 4050 4971 1232 1623
28041208,150,173,23,0,0,26,46,22,13,2870 4243 3943 2567 4132 4439 2925 1691 4971 774 1456 856 1242 1779 4459 2230 1339 3440 4971 774 3422 856 2869 4050 4971 1232 1623
81271575,150,172,23,12,12,26,45,22,13,2870 4243 3943 2567 4132 4439 2925 1691 4971 774 1456 856 1242 1779 4459 2230 1339 3440 4971 774 3422 856 2869 4050 4971 1232 1623
41132650,150,172,23,12,12,26,45,22,13,2870 4243 3943 2567 4132 4439 2925 1691 4971 774 1456 856 1242 1779 4459 2230 1339 3440 4971 774 3422 856 2869 4050 4971 1232 1623
11251173,150,172,23,12,12,7,45,22,13,2870 4243 3943 2567 4132 4439 2925 1691 4971 774 1456 856 1242 1779 4459 2230 1339 3440 4971 774 3422 856 2869 4050 4971 1232 1623
13343660,151,174,2,0,0,0,36,7,2,4542 2567 774 2046 2700 1511 2298 4495 1868 4835 856 4132 2602
28393404,151,174,2,0,0,2,36,7,2,4542 2567 774 2046 2700 1511 2298 4495 1868 4835 856 4132 2602
48013390,151,174,2,0,0,32,36,7,2,4542 2567 774 2046 2700 1511 2298 4495 1868 4835 856 4132 2602
13699120,152,175,15,0,0,7,15,20,4,1158 1033 4971 2561 2770 1717 856 774 2990 1201 4943 366 1439
76213000,153,176,9,0,0,6,14,2,2,2690 4129 2567 774 4132 3692 2700 1511 4145 3040
28404138,154,177,9,0,0,5,14,2,2,4129 2567 774 4132 3692 2700 1511 4145 3040
30306255,155,178,9,16,16,18,14,2,2,2870 4472 4129 2567 774 2639 2700 4971 774 3372 2840
23653270,155,178,9,2,2,19,9,2,2,2870 4472 4129 2567 774 2639 2700 4971 774 3372 2840
85139318,155,178,9,2,2,1,9,2,2,2870 4472 4129 2567 774 2639 2700 4971 774 3372 2840
53275517,156,179,9,2,2,3,14,2,2,4129 2567 774 4133 2046 2700 1511 4145 4977 856 2298 4495
34251589,156,179,9,2,2,12,14,2,2,4129 2567 774 4133 2046 2700 1511 4145 4977 856 2298 4495
29312901,156,179,9,2,2,25,9,2,2,4129 2567 774 4133 2046 2700 1511 4145 4977 856 2298 4495
27695068,156,179,9,2,2,3,9,2,2,4129 2567 774 4133 2046 2700 1511 4145 4977 856 2298 4495
66054666,157,180,29,0,0,11,32,23,10,558 2917 3963 2567 4867 1691 4971 2415 1718 774 1224 2144 856 3885 4666 932 4459 2466
