id,date,country,store,product,num_sold
8015,2010-03-31,Canada,Stickers for Less,Holographic Goose,800.0
8055,2010-03-31,Kenya,Discount Stickers,Holographic Goose,20.0
8058,2010-03-31,Kenya,Discount Stickers,Kerneler,20.0
8060,2010-03-31,Kenya,Stickers for Less,Holographic Goose,20.0
8065,2010-03-31,Kenya,Premium Sticker Mart,Holographic Goose,20.0
8100,2010-04-01,Canada,Discount Stickers,Holographic Goose,800.0
8105,2010-04-01,Canada,Stickers for Less,Holographic Goose,800.0
8110,2010-04-01,Canada,Premium Sticker Mart,Holographic Goose,800.0
8145,2010-04-01,Kenya,Discount Stickers,Holographic Goose,20.0
8148,2010-04-01,Kenya,Discount Stickers,Kerneler,20.0
8150,2010-04-01,Kenya,Stickers for Less,Holographic Goose,20.0
8155,2010-04-01,Kenya,Premium Sticker Mart,Holographic Goose,20.0
8190,2010-04-02,Canada,Discount Stickers,Holographic Goose,800.0
8195,2010-04-02,Canada,Stickers for Less,Holographic Goose,800.0
8235,2010-04-02,Kenya,Discount Stickers,Holographic Goose,20.0
8240,2010-04-02,Kenya,Stickers for Less,Holographic Goose,20.0
8245,2010-04-02,Kenya,Premium Sticker Mart,Holographic Goose,20.0
8280,2010-04-03,Canada,Discount Stickers,Holographic Goose,800.0
8285,2010-04-03,Canada,Stickers for Less,Holographic Goose,800.0
8325,2010-04-03,Kenya,Discount Stickers,Holographic Goose,20.0
8330,2010-04-03,Kenya,Stickers for Less,Holographic Goose,20.0
8335,2010-04-03,Kenya,Premium Sticker Mart,Holographic Goose,20.0
8370,2010-04-04,Canada,Discount Stickers,Holographic Goose,800.0
8415,2010-04-04,Kenya,Discount Stickers,Holographic Goose,20.0
8420,2010-04-04,Kenya,Stickers for Less,Holographic Goose,20.0
8460,2010-04-05,Canada,Discount Stickers,Holographic Goose,800.0
8465,2010-04-05,Canada,Stickers for Less,Holographic Goose,800.0
8505,2010-04-05,Kenya,Discount Stickers,Holographic Goose,20.0
8508,2010-04-05,Kenya,Discount Stickers,Kerneler,20.0
8510,2010-04-05,Kenya,Stickers for Less,Holographic Goose,20.0
8515,2010-04-05,Kenya,Premium Sticker Mart,Holographic Goose,20.0
8550,2010-04-06,Canada,Discount Stickers,Holographic Goose,800.0
8555,2010-04-06,Canada,Stickers for Less,Holographic Goose,800.0
8595,2010-04-06,Kenya,Discount Stickers,Holographic Goose,20.0
8598,2010-04-06,Kenya,Discount Stickers,Kerneler,20.0
8600,2010-04-06,Kenya,Stickers for Less,Holographic Goose,20.0
8605,2010-04-06,Kenya,Premium Sticker Mart,Holographic Goose,20.0
8640,2010-04-07,Canada,Discount Stickers,Holographic Goose,800.0
8645,2010-04-07,Canada,Stickers for Less,Holographic Goose,800.0
8650,2010-04-07,Canada,Premium Sticker Mart,Holographic Goose,800.0
8685,2010-04-07,Kenya,Discount Stickers,Holographic Goose,20.0
8690,2010-04-07,Kenya,Stickers for Less,Holographic Goose,20.0
8695,2010-04-07,Kenya,Premium Sticker Mart,Holographic Goose,20.0
8730,2010-04-08,Canada,Discount Stickers,Holographic Goose,800.0
8735,2010-04-08,Canada,Stickers for Less,Holographic Goose,800.0
8775,2010-04-08,Kenya,Discount Stickers,Holographic Goose,20.0
8780,2010-04-08,Kenya,Stickers for Less,Holographic Goose,20.0
8785,2010-04-08,Kenya,Premium Sticker Mart,Holographic Goose,20.0
8820,2010-04-09,Canada,Discount Stickers,Holographic Goose,800.0
8825,2010-04-09,Canada,Stickers for Less,Holographic Goose,800.0
8865,2010-04-09,Kenya,Discount Stickers,Holographic Goose,20.0
8870,2010-04-09,Kenya,Stickers for Less,Holographic Goose,20.0
8875,2010-04-09,Kenya,Premium Sticker Mart,Holographic Goose,20.0
8910,2010-04-10,Canada,Discount Stickers,Holographic Goose,800.0
8955,2010-04-10,Kenya,Discount Stickers,Holographic Goose,20.0
8960,2010-04-10,Kenya,Stickers for Less,Holographic Goose,20.0
9000,2010-04-11,Canada,Discount Stickers,Holographic Goose,800.0
9045,2010-04-11,Kenya,Discount Stickers,Holographic Goose,20.0
9050,2010-04-11,Kenya,Stickers for Less,Holographic Goose,20.0
9090,2010-04-12,Canada,Discount Stickers,Holographic Goose,800.0
9135,2010-04-12,Kenya,Discount Stickers,Holographic Goose,20.0
9140,2010-04-12,Kenya,Stickers for Less,Holographic Goose,20.0
9145,2010-04-12,Kenya,Premium Sticker Mart,Holographic Goose,20.0
9180,2010-04-13,Canada,Discount Stickers,Holographic Goose,800.0
9185,2010-04-13,Canada,Stickers for Less,Holographic Goose,800.0
9225,2010-04-13,Kenya,Discount Stickers,Holographic Goose,20.0
9228,2010-04-13,Kenya,Discount Stickers,Kerneler,20.0
9230,2010-04-13,Kenya,Stickers for Less,Holographic Goose,20.0
9235,2010-04-13,Kenya,Premium Sticker Mart,Holographic Goose,20.0
9270,2010-04-14,Canada,Discount Stickers,Holographic Goose,800.0
9275,2010-04-14,Canada,Stickers for Less,Holographic Goose,800.0
9315,2010-04-14,Kenya,Discount Stickers,Holographic Goose,20.0
9318,2010-04-14,Kenya,Discount Stickers,Kerneler,20.0
9320,2010-04-14,Kenya,Stickers for Less,Holographic Goose,20.0
9325,2010-04-14,Kenya,Premium Sticker Mart,Holographic Goose,20.0
9360,2010-04-15,Canada,Discount Stickers,Holographic Goose,800.0
9365,2010-04-15,Canada,Stickers for Less,Holographic Goose,800.0
9405,2010-04-15,Kenya,Discount Stickers,Holographic Goose,20.0
9408,2010-04-15,Kenya,Discount Stickers,Kerneler,20.0
9410,2010-04-15,Kenya,Stickers for Less,Holographic Goose,20.0
9415,2010-04-15,Kenya,Premium Sticker Mart,Holographic Goose,20.0
9450,2010-04-16,Canada,Discount Stickers,Holographic Goose,800.0
9455,2010-04-16,Canada,Stickers for Less,Holographic Goose,800.0
9495,2010-04-16,Kenya,Discount Stickers,Holographic Goose,20.0
9500,2010-04-16,Kenya,Stickers for Less,Holographic Goose,20.0
9505,2010-04-16,Kenya,Premium Sticker Mart,Holographic Goose,20.0
9540,2010-04-17,Canada,Discount Stickers,Holographic Goose,800.0
9585,2010-04-17,Kenya,Discount Stickers,Holographic Goose,20.0
9590,2010-04-17,Kenya,Stickers for Less,Holographic Goose,20.0
9595,2010-04-17,Kenya,Premium Sticker Mart,Holographic Goose,20.0
9630,2010-04-18,Canada,Discount Stickers,Holographic Goose,800.0
9675,2010-04-18,Kenya,Discount Stickers,Holographic Goose,20.0
9680,2010-04-18,Kenya,Stickers for Less,Holographic Goose,20.0
9685,2010-04-18,Kenya,Premium Sticker Mart,Holographic Goose,20.0
9720,2010-04-19,Canada,Discount Stickers,Holographic Goose,800.0
9725,2010-04-19,Canada,Stickers for Less,Holographic Goose,800.0
9765,2010-04-19,Kenya,Discount Stickers,Holographic Goose,20.0
9768,2010-04-19,Kenya,Discount Stickers,Kerneler,20.0
9770,2010-04-19,Kenya,Stickers for Less,Holographic Goose,20.0
9775,2010-04-19,Kenya,Premium Sticker Mart,Holographic Goose,20.0
9810,2010-04-20,Canada,Discount Stickers,Holographic Goose,800.0
9815,2010-04-20,Canada,Stickers for Less,Holographic Goose,800.0
9855,2010-04-20,Kenya,Discount Stickers,Holographic Goose,20.0
9858,2010-04-20,Kenya,Discount Stickers,Kerneler,20.0
9860,2010-04-20,Kenya,Stickers for Less,Holographic Goose,20.0
9865,2010-04-20,Kenya,Premium Sticker Mart,Holographic Goose,20.0
9900,2010-04-21,Canada,Discount Stickers,Holographic Goose,800.0
9905,2010-04-21,Canada,Stickers for Less,Holographic Goose,800.0
9910,2010-04-21,Canada,Premium Sticker Mart,Holographic Goose,800.0
9945,2010-04-21,Kenya,Discount Stickers,Holographic Goose,20.0
9948,2010-04-21,Kenya,Discount Stickers,Kerneler,20.0
9950,2010-04-21,Kenya,Stickers for Less,Holographic Goose,20.0
9955,2010-04-21,Kenya,Premium Sticker Mart,Holographic Goose,20.0
9990,2010-04-22,Canada,Discount Stickers,Holographic Goose,800.0
9995,2010-04-22,Canada,Stickers for Less,Holographic Goose,800.0
10035,2010-04-22,Kenya,Discount Stickers,Holographic Goose,20.0
10040,2010-04-22,Kenya,Stickers for Less,Holographic Goose,20.0
10045,2010-04-22,Kenya,Premium Sticker Mart,Holographic Goose,20.0
10080,2010-04-23,Canada,Discount Stickers,Holographic Goose,800.0
10085,2010-04-23,Canada,Stickers for Less,Holographic Goose,800.0
10125,2010-04-23,Kenya,Discount Stickers,Holographic Goose,20.0
10130,2010-04-23,Kenya,Stickers for Less,Holographic Goose,20.0
10135,2010-04-23,Kenya,Premium Sticker Mart,Holographic Goose,20.0
10170,2010-04-24,Canada,Discount Stickers,Holographic Goose,800.0
10215,2010-04-24,Kenya,Discount Stickers,Holographic Goose,20.0
10220,2010-04-24,Kenya,Stickers for Less,Holographic Goose,20.0
10225,2010-04-24,Kenya,Premium Sticker Mart,Holographic Goose,20.0
10260,2010-04-25,Canada,Discount Stickers,Holographic Goose,800.0
10305,2010-04-25,Kenya,Discount Stickers,Holographic Goose,20.0
10310,2010-04-25,Kenya,Stickers for Less,Holographic Goose,20.0
10350,2010-04-26,Canada,Discount Stickers,Holographic Goose,800.0
10355,2010-04-26,Canada,Stickers for Less,Holographic Goose,800.0
10360,2010-04-26,Canada,Premium Sticker Mart,Holographic Goose,800.0
10395,2010-04-26,Kenya,Discount Stickers,Holographic Goose,20.0
10400,2010-04-26,Kenya,Stickers for Less,Holographic Goose,20.0
10405,2010-04-26,Kenya,Premium Sticker Mart,Holographic Goose,20.0
10440,2010-04-27,Canada,Discount Stickers,Holographic Goose,800.0
10445,2010-04-27,Canada,Stickers for Less,Holographic Goose,800.0
10485,2010-04-27,Kenya,Discount Stickers,Holographic Goose,20.0
10488,2010-04-27,Kenya,Discount Stickers,Kerneler,20.0
10490,2010-04-27,Kenya,Stickers for Less,Holographic Goose,20.0
10495,2010-04-27,Kenya,Premium Sticker Mart,Holographic Goose,20.0
10530,2010-04-28,Canada,Discount Stickers,Holographic Goose,800.0
10535,2010-04-28,Canada,Stickers for Less,Holographic Goose,800.0
10540,2010-04-28,Canada,Premium Sticker Mart,Holographic Goose,800.0
10575,2010-04-28,Kenya,Discount Stickers,Holographic Goose,20.0
10580,2010-04-28,Kenya,Stickers for Less,Holographic Goose,20.0
10585,2010-04-28,Kenya,Premium Sticker Mart,Holographic Goose,20.0
10620,2010-04-29,Canada,Discount Stickers,Holographic Goose,800.0
10625,2010-04-29,Canada,Stickers for Less,Holographic Goose,800.0
10630,2010-04-29,Canada,Premium Sticker Mart,Holographic Goose,800.0
10665,2010-04-29,Kenya,Discount Stickers,Holographic Goose,20.0
10670,2010-04-29,Kenya,Stickers for Less,Holographic Goose,20.0
10675,2010-04-29,Kenya,Premium Sticker Mart,Holographic Goose,20.0
10710,2010-04-30,Canada,Discount Stickers,Holographic Goose,800.0
10715,2010-04-30,Canada,Stickers for Less,Holographic Goose,800.0
10755,2010-04-30,Kenya,Discount Stickers,Holographic Goose,20.0
10760,2010-04-30,Kenya,Stickers for Less,Holographic Goose,20.0
10765,2010-04-30,Kenya,Premium Sticker Mart,Holographic Goose,20.0
10800,2010-05-01,Canada,Discount Stickers,Holographic Goose,800.0
10805,2010-05-01,Canada,Stickers for Less,Holographic Goose,800.0
10845,2010-05-01,Kenya,Discount Stickers,Holographic Goose,20.0
10850,2010-05-01,Kenya,Stickers for Less,Holographic Goose,20.0
10855,2010-05-01,Kenya,Premium Sticker Mart,Holographic Goose,20.0
10890,2010-05-02,Canada,Discount Stickers,Holographic Goose,800.0
10895,2010-05-02,Canada,Stickers for Less,Holographic Goose,800.0
10935,2010-05-02,Kenya,Discount Stickers,Holographic Goose,20.0
10940,2010-05-02,Kenya,Stickers for Less,Holographic Goose,20.0
10945,2010-05-02,Kenya,Premium Sticker Mart,Holographic Goose,20.0
10980,2010-05-03,Canada,Discount Stickers,Holographic Goose,800.0
10985,2010-05-03,Canada,Stickers for Less,Holographic Goose,800.0
10990,2010-05-03,Canada,Premium Sticker Mart,Holographic Goose,800.0
11025,2010-05-03,Kenya,Discount Stickers,Holographic Goose,20.0
11030,2010-05-03,Kenya,Stickers for Less,Holographic Goose,20.0
11035,2010-05-03,Kenya,Premium Sticker Mart,Holographic Goose,20.0
11070,2010-05-04,Canada,Discount Stickers,Holographic Goose,800.0
11075,2010-05-04,Canada,Stickers for Less,Holographic Goose,800.0
11080,2010-05-04,Canada,Premium Sticker Mart,Holographic Goose,800.0
11115,2010-05-04,Kenya,Discount Stickers,Holographic Goose,20.0
11120,2010-05-04,Kenya,Stickers for Less,Holographic Goose,20.0
11125,2010-05-04,Kenya,Premium Sticker Mart,Holographic Goose,20.0
11160,2010-05-05,Canada,Discount Stickers,Holographic Goose,800.0
11165,2010-05-05,Canada,Stickers for Less,Holographic Goose,800.0
11170,2010-05-05,Canada,Premium Sticker Mart,Holographic Goose,800.0
11205,2010-05-05,Kenya,Discount Stickers,Holographic Goose,20.0
11210,2010-05-05,Kenya,Stickers for Less,Holographic Goose,20.0
11215,2010-05-05,Kenya,Premium Sticker Mart,Holographic Goose,20.0
11250,2010-05-06,Canada,Discount Stickers,Holographic Goose,800.0
11255,2010-05-06,Canada,Stickers for Less,Holographic Goose,800.0
11295,2010-05-06,Kenya,Discount Stickers,Holographic Goose,20.0
11300,2010-05-06,Kenya,Stickers for Less,Holographic Goose,20.0
11305,2010-05-06,Kenya,Premium Sticker Mart,Holographic Goose,20.0
11340,2010-05-07,Canada,Discount Stickers,Holographic Goose,800.0
11345,2010-05-07,Canada,Stickers for Less,Holographic Goose,800.0
11385,2010-05-07,Kenya,Discount Stickers,Holographic Goose,20.0
11390,2010-05-07,Kenya,Stickers for Less,Holographic Goose,20.0
11395,2010-05-07,Kenya,Premium Sticker Mart,Holographic Goose,20.0
11430,2010-05-08,Canada,Discount Stickers,Holographic Goose,800.0
11435,2010-05-08,Canada,Stickers for Less,Holographic Goose,800.0
11475,2010-05-08,Kenya,Discount Stickers,Holographic Goose,20.0
11480,2010-05-08,Kenya,Stickers for Less,Holographic Goose,20.0
11485,2010-05-08,Kenya,Premium Sticker Mart,Holographic Goose,20.0
11520,2010-05-09,Canada,Discount Stickers,Holographic Goose,800.0
11565,2010-05-09,Kenya,Discount Stickers,Holographic Goose,20.0
11570,2010-05-09,Kenya,Stickers for Less,Holographic Goose,20.0
11610,2010-05-10,Canada,Discount Stickers,Holographic Goose,800.0
11615,2010-05-10,Canada,Stickers for Less,Holographic Goose,800.0
11620,2010-05-10,Canada,Premium Sticker Mart,Holographic Goose,800.0
11655,2010-05-10,Kenya,Discount Stickers,Holographic Goose,20.0
11660,2010-05-10,Kenya,Stickers for Less,Holographic Goose,20.0
11665,2010-05-10,Kenya,Premium Sticker Mart,Holographic Goose,20.0
11700,2010-05-11,Canada,Discount Stickers,Holographic Goose,800.0
11705,2010-05-11,Canada,Stickers for Less,Holographic Goose,800.0
11710,2010-05-11,Canada,Premium Sticker Mart,Holographic Goose,800.0
11745,2010-05-11,Kenya,Discount Stickers,Holographic Goose,20.0
11748,2010-05-11,Kenya,Discount Stickers,Kerneler,20.0
11750,2010-05-11,Kenya,Stickers for Less,Holographic Goose,20.0
11755,2010-05-11,Kenya,Premium Sticker Mart,Holographic Goose,20.0
11790,2010-05-12,Canada,Discount Stickers,Holographic Goose,800.0
11795,2010-05-12,Canada,Stickers for Less,Holographic Goose,800.0
11800,2010-05-12,Canada,Premium Sticker Mart,Holographic Goose,800.0
11835,2010-05-12,Kenya,Discount Stickers,Holographic Goose,20.0
11840,2010-05-12,Kenya,Stickers for Less,Holographic Goose,20.0
11845,2010-05-12,Kenya,Premium Sticker Mart,Holographic Goose,20.0
11880,2010-05-13,Canada,Discount Stickers,Holographic Goose,800.0
11885,2010-05-13,Canada,Stickers for Less,Holographic Goose,800.0
11890,2010-05-13,Canada,Premium Sticker Mart,Holographic Goose,800.0
11925,2010-05-13,Kenya,Discount Stickers,Holographic Goose,20.0
11930,2010-05-13,Kenya,Stickers for Less,Holographic Goose,20.0
11935,2010-05-13,Kenya,Premium Sticker Mart,Holographic Goose,20.0
11970,2010-05-14,Canada,Discount Stickers,Holographic Goose,800.0
11975,2010-05-14,Canada,Stickers for Less,Holographic Goose,800.0
12015,2010-05-14,Kenya,Discount Stickers,Holographic Goose,20.0
12020,2010-05-14,Kenya,Stickers for Less,Holographic Goose,20.0
12025,2010-05-14,Kenya,Premium Sticker Mart,Holographic Goose,20.0
12060,2010-05-15,Canada,Discount Stickers,Holographic Goose,800.0
12065,2010-05-15,Canada,Stickers for Less,Holographic Goose,800.0
12105,2010-05-15,Kenya,Discount Stickers,Holographic Goose,20.0
12110,2010-05-15,Kenya,Stickers for Less,Holographic Goose,20.0
12115,2010-05-15,Kenya,Premium Sticker Mart,Holographic Goose,20.0
12150,2010-05-16,Canada,Discount Stickers,Holographic Goose,800.0
12195,2010-05-16,Kenya,Discount Stickers,Holographic Goose,20.0
12200,2010-05-16,Kenya,Stickers for Less,Holographic Goose,20.0
12205,2010-05-16,Kenya,Premium Sticker Mart,Holographic Goose,20.0
12240,2010-05-17,Canada,Discount Stickers,Holographic Goose,800.0
12245,2010-05-17,Canada,Stickers for Less,Holographic Goose,800.0
12285,2010-05-17,Kenya,Discount Stickers,Holographic Goose,20.0
12290,2010-05-17,Kenya,Stickers for Less,Holographic Goose,20.0
12295,2010-05-17,Kenya,Premium Sticker Mart,Holographic Goose,20.0
12330,2010-05-18,Canada,Discount Stickers,Holographic Goose,800.0
12335,2010-05-18,Canada,Stickers for Less,Holographic Goose,800.0
12375,2010-05-18,Kenya,Discount Stickers,Holographic Goose,20.0
12378,2010-05-18,Kenya,Discount Stickers,Kerneler,20.0
12380,2010-05-18,Kenya,Stickers for Less,Holographic Goose,20.0
12385,2010-05-18,Kenya,Premium Sticker Mart,Holographic Goose,20.0
12420,2010-05-19,Canada,Discount Stickers,Holographic Goose,800.0
12425,2010-05-19,Canada,Stickers for Less,Holographic Goose,800.0
12430,2010-05-19,Canada,Premium Sticker Mart,Holographic Goose,800.0
12465,2010-05-19,Kenya,Discount Stickers,Holographic Goose,20.0
12470,2010-05-19,Kenya,Stickers for Less,Holographic Goose,20.0
12475,2010-05-19,Kenya,Premium Sticker Mart,Holographic Goose,20.0
12510,2010-05-20,Canada,Discount Stickers,Holographic Goose,800.0
12515,2010-05-20,Canada,Stickers for Less,Holographic Goose,800.0
12555,2010-05-20,Kenya,Discount Stickers,Holographic Goose,20.0
12560,2010-05-20,Kenya,Stickers for Less,Holographic Goose,20.0
12565,2010-05-20,Kenya,Premium Sticker Mart,Holographic Goose,20.0
12600,2010-05-21,Canada,Discount Stickers,Holographic Goose,800.0
12605,2010-05-21,Canada,Stickers for Less,Holographic Goose,800.0
12645,2010-05-21,Kenya,Discount Stickers,Holographic Goose,20.0
12650,2010-05-21,Kenya,Stickers for Less,Holographic Goose,20.0
12655,2010-05-21,Kenya,Premium Sticker Mart,Holographic Goose,20.0
12690,2010-05-22,Canada,Discount Stickers,Holographic Goose,800.0
12695,2010-05-22,Canada,Stickers for Less,Holographic Goose,800.0
12735,2010-05-22,Kenya,Discount Stickers,Holographic Goose,20.0
12740,2010-05-22,Kenya,Stickers for Less,Holographic Goose,20.0
12745,2010-05-22,Kenya,Premium Sticker Mart,Holographic Goose,20.0
12780,2010-05-23,Canada,Discount Stickers,Holographic Goose,800.0
12785,2010-05-23,Canada,Stickers for Less,Holographic Goose,800.0
12825,2010-05-23,Kenya,Discount Stickers,Holographic Goose,20.0
12830,2010-05-23,Kenya,Stickers for Less,Holographic Goose,20.0
12835,2010-05-23,Kenya,Premium Sticker Mart,Holographic Goose,20.0
12870,2010-05-24,Canada,Discount Stickers,Holographic Goose,800.0
12875,2010-05-24,Canada,Stickers for Less,Holographic Goose,800.0
12915,2010-05-24,Kenya,Discount Stickers,Holographic Goose,20.0
12920,2010-05-24,Kenya,Stickers for Less,Holographic Goose,20.0
12925,2010-05-24,Kenya,Premium Sticker Mart,Holographic Goose,20.0
12960,2010-05-25,Canada,Discount Stickers,Holographic Goose,800.0
12965,2010-05-25,Canada,Stickers for Less,Holographic Goose,800.0
12970,2010-05-25,Canada,Premium Sticker Mart,Holographic Goose,800.0
13005,2010-05-25,Kenya,Discount Stickers,Holographic Goose,20.0
13010,2010-05-25,Kenya,Stickers for Less,Holographic Goose,20.0
13015,2010-05-25,Kenya,Premium Sticker Mart,Holographic Goose,20.0
13050,2010-05-26,Canada,Discount Stickers,Holographic Goose,800.0
13055,2010-05-26,Canada,Stickers for Less,Holographic Goose,800.0
13060,2010-05-26,Canada,Premium Sticker Mart,Holographic Goose,800.0
13095,2010-05-26,Kenya,Discount Stickers,Holographic Goose,20.0
13100,2010-05-26,Kenya,Stickers for Less,Holographic Goose,20.0
13105,2010-05-26,Kenya,Premium Sticker Mart,Holographic Goose,20.0
13140,2010-05-27,Canada,Discount Stickers,Holographic Goose,800.0
13145,2010-05-27,Canada,Stickers for Less,Holographic Goose,800.0
13150,2010-05-27,Canada,Premium Sticker Mart,Holographic Goose,800.0
13185,2010-05-27,Kenya,Discount Stickers,Holographic Goose,20.0
13190,2010-05-27,Kenya,Stickers for Less,Holographic Goose,20.0
13195,2010-05-27,Kenya,Premium Sticker Mart,Holographic Goose,20.0
